index,Order ID,Cust ID,Gender,Age,Date,Status,Channel,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
158,OD-2025-05560,CUST-81968,Women,58,2025-09-21,Returned,Myntra,SKU-7508,Top,S,1,INR,2273.26,Chennai,Tamil Nadu,166992,India,FALSE
159,OD-2025-07067,CUST-96841,Men,21,2025-10-22,Delivered,Nykaa,SKU-7457,Blouse,L,2,INR,3806.1,Hyderabad,Telangana,371666,India,FALSE
160,OD-2025-03981,CUST-59161,Women,46,2025-10-12,Delivered,Ajio,SKU-4374,Blouse,L,1,INR,1692.76,Pune,Maharashtra,516357,India,TRUE
161,OD-2025-09578,CUST-25253,Women,46,2025-04-04,Delivered,Meesho,SKU-4659,Saree,S,1,INR,4899.91,Chennai,Tamil Nadu,948633,India,FALSE
162,OD-2025-09883,CUST-93705,Men,38,2025-11-29,Delivered,Myntra,SKU-4035,Top,XXL,3,INR,2082.13,Ahmedabad,Gujarat,424009,India,FALSE
163,OD-2025-06147,CUST-13806,Women,54,2025-11-05,Delivered,Meesho,SKU-5673,Top,S,1,INR,1852.33,Mumbai,Maharashtra,0,India,FALSE
164,OD-2025-08734,CUST-24003,Men,35,2025-04-03,Delivered,Myntra,SKU-2956,Western Dress,XL,1,INR,1432.11,Mumbai,Maharashtra,448767,India,FALSE
165,OD-2025-05659,CUST-69185,Men,27,2025-02-04,Cancelled,Ajio,SKU-2440,Saree,XL,1,INR,Rs.3985.09,Jaipur,Rajasthan,318486,India,FALSE
166,OD-2025-07039,CUST-88607,Women,58,2025-11-25,Delivered,Nykaa,SKU-1039,Ethnic Dress,XL,1,INR,2821.21,Chennai,Tamil Nadu,806010,India,TRUE
167,OD-2025-07112,CUST-42305,Men,55,2025-05-19,Delivered,Amazon,SKU-3168,Blouse,L,1,INR,344.42,Mumbi,Maharashtra,535537,India,FALSE
168,OD-2025-03305,CUST-28553,Men,51,2025-09-03,Cancelled,Nykaa,SKU-3811,Ethnic Dress,XL,1,INR,1060.89,Hyderabad,Telangana,262441,India,FALSE
169,OD-2025-07238,CUST-77020,Men,22,2025-04-13,Cancelled,Meesho,SKU-5937,Saree,XL,3,INR,4186.82,Kolkata,West Bengal,308307,India,FALSE
170,OD-2025-02573,CUST-40237,Women,25,2025-09-30,Delivered,Nykaa,SKU-6642,Western Dress,XXL,4,INR,4223.63,Kolkata,West Bengal,961081,India,FALSE
171,OD-2025-04860,CUST-72014,Women,47,2025-12-24,Delivered,Meesho,SKU-5550,Blouse,XL,0,INR,3654.49,Bangalore,Karnataka,942434,India,FALSE
172,OD-2025-03650,CUST-49899,Men,46,2025-06-07,Delivered,Amazon,SKU-8399,Saree,XL,1,INR,3000.12,Ahmedabad,Gujarat,0,India,FALSE
173,OD-2025-05099,CUST-27826,Men,65,2025-11-01,Delivered,Meesho,SKU-9107,Ethnic Dress,S,1,INR,1300.45,Pune,Maharashtra,697980,India,FALSE
174,OD-2025-00409,CUST-19902,Women,53,2025-02-27,Delivered,meesho,SKU-2437,Ethnic Dress,L,2,INR,4965.86,Delhi,Delhi,888432,India,TRUE
175,OD-2025-09704,CUST-12098,Women,43,2025-11-13,Returned,Ajio,SKU-5457,Kurta,XL,2,INR,4262.77,Kolkata,West Bengal,883647,India,FALSE
176,OD-2025-06086,CUST-88735,Women,47,2025-06-12,Delivered,Flipkart,SKU-2469,Saree,S,1,INR,807.58,Pune,Maharashtra,809029,India,TRUE
177,OD-2025-03001,CUST-78302,Women,18,2025-03-21,Delivered,Flipkart,SKU-1235,Top,S,1,INR,3546.33,Ahmedabad,Gujarat,363061,India,FALSE
178,OD-2025-05123,CUST-26012,Women,63,2025-07-07,Returned,Flipkart,SKU-3837,Blouse,XXL,1,INR,2748.02,Chennai,Tamil Nadu,248923,India,FALSE
179,OD-2025-07442,CUST-68738,Men,19,2025-08-23,Cancelled,Flipkart,SKU-6608,Blouse,XXL,2,INR,1238.26,Jaipur,Rajasthan,821250,India,FALSE
180,OD-2025-05847,CUST-58517,Women,56,2025-08-28,Delivered,Flipkart,SKU-6980,Kurta,M,2,INR,4939.62,Kolkata,West Bengal,393952,India,TRUE
181,OD-2025-01345,CUST-29505,Women,25,2025-05-14,Delivered,Meesho,SKU-8503,Ethnic Dress,XL,1,INR,4171.33,Chennai,Tamil Nadu,324034,India,TRUE
182,OD-2025-01052,CUST-26469,Women,48,2025-06-07,Delivered,Flipkart,SKU-6727,Kurta,S,2,INR,497.63,Jaipur,Rajasthan,161940,India,FALSE
183,OD-2025-08370,CUST-65979,Men,59,2025-03-04,Delivered,Amazon,SKU-4772,Kurta,L,1,INR,2212.34,Pune,Maharashtra,473781,India,FALSE
184,OD-2025-02611,CUST-30514,Men,62,2025-07-08,Delivered,Myntra,SKU-9958,Western Dress,XL,1,INR,420.41,Lucknow,Uttar Pradesh,558415,India,FALSE
185,OD-2025-07093,CUST-67229,Men,45,2025-12-20,Returned,Flipkart,SKU-2154,Ethnic Dress,XXL,3,INR,2324.53,Pune,Maharashtra,199030,India,FALSE
186,OD-2025-09006,CUST-84833,Women,38,2025-02-01,Delivered,Ajio,SKU-9891,Ethnic Dress,M,2,INR,3691.39,Ahmedabad,Gujarat,450342,India,FALSE
187,OD-2025-04934,CUST-63073,Women,25,2025-10-24,Delivered,Ajio,SKU-8181,Ethnic Dress,XS,1,INR,2184.5,Lucknow,Uttar Pradesh,613453,India,TRUE
188,OD-2025-03249,CUST-45723,Women,18,2025-03-07,Delivered,Myntra,SKU-7850,Western Dress,XXL,2,INR,4830.32,Ahmedabad,Gujarat,289623,India,FALSE
189,OD-2025-05244,CUST-70586,Women,23,2025-07-28,Cancelled,Flipkart,SKU-2190,Ethnic Dress,XS,1,INR,2272.87,Pune,Maharashtra,367996,India,FALSE
190,OD-2025-02347,CUST-95953,Men,24,2025-10-06,Delivered,Amazon,SKU-2987,Top,XL,2,INR,1557.92,Chennai,Tamil Nadu,541270,India,FALSE
191,OD-2025-01596,CUST-18812,Men,23,2025-09-30,Delivered,Amazon,SKU-6051,Top,M,1,INR,1444.09,Kolkata,West Bengal,678565,India,FALSE
192,OD-2025-06416,CUST-36126,Men,29,2025-07-05,Delivered,Myntra,SKU-7356,Blouse,XXL,3,INR,4014.35,Pune,Maharashtra,256746,India,FALSE
193,OD-2025-02531,CUST-62996,Men,51,2025-05-30,Delivered,Nykaa,SKU-6696,Blouse,XL,2,INR,4414.64,Lucknow,Uttar Pradesh,302690,India,FALSE
194,OD-2025-07937,CUST-43841,Women,25,2025-07-31,Delivered,Myntra,SKU-8032,Kurta,M,1,INR,3403.92,Mumbi,Maharashtra,868251,India,FALSE
195,OD-2025-01945,CUST-98416,Women,45,2025-01-15,Delivered,Amazon,SKU-2412,Kurta,XL,4,INR,3323.59,Kolkata,West Bengal,244354,India,FALSE
196,OD-2025-00361,CUST-90546,Women,47,2025-08-11,Delivered,Flipkart,SKU-1652,Kurta,L,1,INR,534.35,Jaipur,Rajasthan,728441,India,FALSE
197,OD-2025-01563,CUST-65658,Women,50,2025-04-07,Delivered,Myntra,SKU-4302,Western Dress,XXL,1,INR,3140.19,Pune,Maharashtra,349697,India,FALSE
198,OD-2025-03396,CUST-77288,Men,27,2025-03-13,Delivered,Myntra,SKU-6205,Kurta,XXL,1,INR,432.39,Mumbai,Maharashtra,288048,India,FALSE
199,OD-2025-07198,CUST-97143,Women,41,2025-10-19,Delivered,Meesho,SKU-4168,Saree,XS,1,INR,2883.96,mumbai,Maharashtra,188164,India,FALSE
200,OD-2025-05801,CUST-59007,Women,55,2025-12-08,Delivered,Flipkart,SKU-1944,Blouse,XXL,1,INR,3806.11,Chennai,Tamil Nadu,446127,India,FALSE
201,OD-2025-03527,CUST-61586,Women,44,2025-04-26,Delivered,Amazon,SKU-2437,Western Dress,S,1,INR,587.6,Bangalore,Karnataka,456206,India,FALSE
202,OD-2025-05926,CUST-83958,Men,41,2025-08-27,Delivered,Amazon,SKU-1981,Western Dress,XXL,1,INR,4887.02,Lucknow,Uttar Pradesh,909155,India,FALSE
203,OD-2025-03879,CUST-84055,Men,64,2025-04-18,Delivered,Amazon,SKU-7116,Saree,M,1,INR,3644.69,Kolkata,West Bengal,669807,India,FALSE
204,OD-2025-05586,CUST-70824,Men,41,02-02-2025,Delivered,Myntra,SKU-5729,Blouse,S,1,INR,2542.55,Mumbai,Maharashtra,924529,India,FALSE
205,OD-2025-03313,CUST-93230,Men,20,2025-02-18,Delivered,Ajio,SKU-1134,Blouse,M,1,INR,4793.24,Kolkata,West Bengal,487279,India,FALSE
206,OD-2025-01516,CUST-67035,Women,25,2025-01-14,Delivered,Meesho,SKU-9418,Blouse,L,1,INR,2376.73,Ahmedabad,Gujarat,406202,India,FALSE
207,OD-2025-05078,CUST-97563,Women,57,2025-02-25,Delivered,Meesho,SKU-5776,Blouse,M,1,INR,1307.06,Hyderabad,Telangana,766435,India,FALSE
208,OD-2025-02861,CUST-61165,Women,20,2025-10-27,Returned,Amazon,SKU-5665,Ethnic Dress,XS,1,INR,4327.59,Hyderabad,Telangana,106663,India,TRUE
209,OD-2025-06153,CUST-72287,Women,59,2025-11-05,Cancelled,Myntra,SKU-4176,Saree,XXL,1,INR,998.98,Pune,Maharashtra,919705,India,FALSE
210,OD-2025-04395,CUST-47870,Men,49,2025-03-07,Cancelled,Myntra,SKU-1037,Ethnic Dress,XL,1,INR,3855.89,Mumbai,Maharashtra,866105,India,TRUE
211,OD-2025-06941,CUST-45099,Men,21,2025-05-20,Delivered,Flipkart,SKU-5825,Saree,L,2,INR,406.65,Kolkata,West Bengal,618095,India,TRUE
212,OD-2025-04788,CUST-24206,Men,58,2025-10-13,Delivered,Ajio,SKU-9397,Saree,XS,4,INR,1849.86,Kolkata,West Bengal,580827,India,TRUE
213,OD-2025-06228,CUST-20866,Women,51,2025-07-23,Delivered,Meesho,SKU-5537,Top,XL,1,INR,2889.29,Ahmedabad,Gujarat,876118,India,TRUE
214,OD-2025-04446,CUST-38990,Women,46,2025-10-02,Delivered,Myntra,SKU-1724,Saree,XL,1,INR,1687.82,Bangalore,Karnataka,588018,India,FALSE
215,OD-2025-03488,CUST-38006,Women,47,2025-11-09,Shipped,Amazon,SKU-9596,Top,XL,1,INR,4080.6,Hyderabad,Telangana,352666,India,FALSE
216,OD-2025-03840,CUST-70295,Women,58,2025-05-06,Delivered,Flipkart,SKU-2587,Blouse,XS,1,INR,1934.54,Jaipur,Rajasthan,343803,India,FALSE
217,OD-2025-00200,CUST-10996,Women,32,2025-09-17,Delivered,Nykaa,SKU-5333,Western Dress,L,2,INR,318.54,Pune,Maharashtra,534694,India,TRUE
218,OD-2025-02849,CUST-11129,Women,31,2025-08-16,Delivered,NYKAA,SKU-6479,Blouse,S,1,INR,894.6,Jaipur,Rajasthan,870653,India,FALSE
219,OD-2025-09196,CUST-44408,Men,64,2025-03-03,Delivered,Ajio,SKU-5578,Blouse,M,3,INR,890.58,Ahmedabad,Gujarat,948136,India,TRUE
220,OD-2025-06705,CUST-86834,Women,21,2025-08-24,Delivered,Flipkart,SKU-9010,Top,XXL,4,INR,4989.15,Lucknow,Uttar Pradesh,592038,India,FALSE
221,OD-2025-07471,CUST-62543,Women,23,2025-09-08,Cancelled,Amazon,SKU-4375,Ethnic Dress,L,3,INR,3022.63,Chennai,Tamil Nadu,889671,India,TRUE
222,OD-2025-02327,CUST-41323,Men,47,2025-09-18,Delivered,Nykaa,SKU-9311,Top,XL,1,INR,2566.3,Jaipur,Rajasthan,159116,India,FALSE
223,OD-2025-06256,CUST-57397,Men,60,2025-11-30,Delivered,Ajio,SKU-2540,Western Dress,XL,1,INR,2536.09,Lucknow,Uttar Pradesh,829897,India,TRUE
224,OD-2025-07910,CUST-29363,Women,36,2025-09-03,Delivered,Amazon,SKU-6545,Ethnic Dress,XL,3,INR,2908.14,Pune,Maharashtra,735894,India,FALSE
225,OD-2025-03834,CUST-64840,Women,64,2025-11-03,Delivered,Meesho,SKU-1004,Top,XXL,1,INR,843.4,Kolkata,West Bengal,554721,India,FALSE
226,OD-2025-00758,CUST-70851,Men,65,2025-07-05,Delivered,Flipkart,SKU-8927,Saree,L,1,INR,2983.73,Ahmedabad,Gujarat,134281,India,FALSE
227,OD-2025-03923,CUST-18744,Women,60,2025-12-27,Delivered,Nykaa,SKU-1351,Western Dress,M,3,INR,1712.29,Mumbai,Maharashtra,997588,India,FALSE
228,OD-2025-00814,CUST-28958,Men,57,2025-02-19,Delivered,Nykaa,SKU-1517,Saree,XXL,1,INR,431.8,Ahmedabad,Gujarat,694772,India,FALSE
229,OD-2025-08463,CUST-99060,Women,64,2025-05-14,Cancelled,Ajio,SKU-1167,Ethnic Dress,L,3,INR,4685.76,Hyderabad,Telangana,364828,India,FALSE
230,OD-2025-03576,CUST-27419,Women,60,2025-09-22,Shipped,AJIO,SKU-9523,Top,XL,4,INR,4916.82,Chennai,Tamil Nadu,699053,India,FALSE
231,OD-2025-02189,CUST-30975,Women,56,2025-05-19,Delivered,Flipkart,SKU-2804,Western Dress,XS,2,INR,1316.08,Hyderabad,Telangana,638160,India,FALSE
232,OD-2025-03169,CUST-40179,Women,56,2025-06-15,Shipped,Amazon,SKU-8941,Top,S,1,INR,4502.07,Kolkata,West Bengal,830158,India,FALSE
233,OD-2025-00737,CUST-59090,Men,29,2025-09-26,Delivered,Meesho,SKU-7456,Saree,S,1,INR,4130.56,Kolkata,West Bengal,408453,India,FALSE
234,OD-2025-09679,CUST-27349,Men,39,2025-02-07,Delivered,Amazon,SKU-7945,Ethnic Dress,M,1,INR,1072.41,Hyderabad,Telangana,551506,India,FALSE
235,OD-2025-09329,CUST-40786,Women,42,2025-02-19,Delivered,Amazon,SKU-3135,Ethnic Dress,XXL,4,INR,4719.7,Chennai,Tamil Nadu,744752,India,FALSE
236,OD-2025-03014,CUST-32683,Women,55,2025-10-12,Delivered,Amazon,SKU-7520,Kurta,XXL,1,INR,1399.49,Jaipur,Rajasthan,855780,India,FALSE
237,OD-2025-05180,CUST-44445,Men,49,2025-03-22,Delivered,Ajio,SKU-5258,Saree,M,2,INR,4965.92,Kolkata,West Bengal,256415,India,FALSE
238,OD-2025-01330,CUST-86425,Women,42,2025-01-13,Cancelled,Myntra,SKU-5913,Western Dress,L,2,INR,3631.39,Chennai,Tamil Nadu,507661,India,FALSE
239,OD-2025-08789,CUST-71473,Women,30,2025-12-11,Delivered,Amazon,SKU-1098,Western Dress,S,1,INR,727.25,Ahmedabad,Gujarat,289014,India,FALSE
240,OD-2025-06669,CUST-14442,Women,24,2025-09-05,Delivered,myntra,SKU-6935,Ethnic Dress,XS,1,INR,1530.16,Bombay,Maharashtra,603562,India,FALSE
241,OD-2025-00617,CUST-61060,Men,49,2025-08-26,Delivered,ajio,SKU-6301,Top,S,2,INR,,Hyderabad,Telangana,841746,India,FALSE
242,OD-2025-08443,CUST-15120,Men,48,2025-01-22,Delivered,Nykaa,SKU-4829,Western Dress,M,2,INR,1590.13,Chennai,Tamil Nadu,962851,India,FALSE
243,OD-2025-05461,CUST-54330,Men,29,2025-11-04,Delivered,Amazon,SKU-5246,Ethnic Dress,S,2,INR,4503.73,DELHI,Delhi,642435,India,FALSE
244,OD-2025-01501,CUST-44628,Men,45,2025-12-12,Delivered,Myntra,SKU-6635,Kurta,XXL,1,INR,2007.34,Ahmedabad,Gujarat,334298,India,FALSE
245,OD-2025-02048,CUST-37611,Men,28,2025-03-27,Delivered,Meesho,SKU-6267,Western Dress,XL,1,INR,4434.2,mumbai,Maharashtra,114449,India,FALSE
246,OD-2025-04996,CUST-47446,Men,51,01 Mar 2025,Returned,Meesho,SKU-3044,Blouse,L,1,INR,567.87,Jaipur,Rajasthan,382607,India,FALSE
247,OD-2025-03996,CUST-82386,Men,35,2025-08-05,Delivered,Flipkart,SKU-4318,Kurta,XL,1,INR,1149.62,Ahmedabad,Gujarat,278299,India,FALSE
248,OD-2025-01515,CUST-39961,Women,27,2025-03-22,Delivered,Meesho,SKU-5033,Top,XL,3,INR,3997.18,Ahmedabad,Gujarat,564155,India,FALSE
249,OD-2025-04116,CUST-82964,Men,44,2025-04-17,Returned,Flipkart,SKU-4275,Blouse,L,1,INR,3508.59,Mumbai,Maharashtra,644033,India,FALSE
250,OD-2025-05913,CUST-33383,Women,28,2025-10-10,Delivered,Myntra,SKU-2217,Saree,XS,1,INR,2623.68,Chennai,Tamil Nadu,295570,India,FALSE
251,OD-2025-04188,CUST-69431,Women,50,2025-04-26,Delivered,Amazon,SKU-8368,Top,XS,2,INR,3363.52,Mumbai,Maharashtra,761894,India,TRUE
252,OD-2025-06232,CUST-68217,Men,40,2025-06-28,Cancelled,Ajio,SKU-9423,Western Dress,M,2,INR,972.73,Mumbai,Maharashtra,867265,India,FALSE
253,OD-2025-03567,CUST-83748,Women,62,2025-04-23,Delivered,Flipkart,SKU-5803,Top,L,1,INR,1746.24,Lucknow,Uttar Pradesh,273372,India,FALSE
254,OD-2025-07159,CUST-31374,Women,58,2025-03-01,Returned,Amazon,SKU-1140,Top,S,1,INR,4534.79,Hyderabad,Telangana,280594,India,FALSE
255,OD-2025-07799,CUST-53894,Women,54,2025-03-24,Delivered,Ajio,SKU-2495,Saree,S,1,INR,3831.37,Delhi,Delhi,456079,India,FALSE
256,OD-2025-00883,CUST-97349,Women,22,2025-01-25,Delivered,Ajio,SKU-5716,Blouse,XL,1,INR,1728.09,Chennai,Tamil Nadu,856408,India,TRUE
257,OD-2025-04187,CUST-61931,Men,52,2025-04-07,Delivered,Meesho,SKU-2628,Western Dress,L,1,INR,1085.04,Hyderabad,Telangana,219892,India,FALSE
258,OD-2025-08184,CUST-23433,Men,20,2025-10-05,Delivered,Myntra,SKU-3384,Western Dress,XS,1,INR,4727.48,Lucknow,Uttar Pradesh,243406,India,TRUE
259,OD-2025-06289,CUST-39640,Man,53,2025-05-18,Delivered,Amazon,SKU-2178,Top,XL,3,INR,,Bengaluru,Karnataka,105384,India,FALSE
260,OD-2025-01743,CUST-64735,Women,21,2025-04-21,Delivered,Ajio,SKU-9412,Ethnic Dress,XL,1,INR,2827.35,Hyderabad,Telangana,317185,India,TRUE
261,OD-2025-09630,CUST-95743,Women,24,2025-09-08,Delivered,Flipkart,SKU-8959,Top,S,1,INR,4833.69,Mumbai,Maharashtra,854756,India,FALSE
262,OD-2025-00526,CUST-17321,Women,63,2025-03-09,Delivered,Amazon,SKU-3292,Saree,XS,1,INR,4717.58,Jaipur,Rajasthan,346429,India,TRUE
263,OD-2025-08601,CUST-47191,Women,46,2025-12-27,Delivered,Flipkart,SKU-1117,Western Dress,L,1,INR,1642.42,Jaipur,Rajasthan,913918,India,FALSE
264,OD-2025-08367,CUST-17436,Women,31,2025-10-24,Returned,Flipkart,SKU-8871,Kurta,M,4,INR,2520.88,Mumbai,Maharashtra,165107,India,FALSE
265,OD-2025-02623,CUST-79095,Women,46,2025-06-03,Delivered,Meesho,SKU-6674,Blouse,M,1,INR,1449.28,Jaipur,Rajasthan,938639,India,FALSE
266,OD-2025-03057,CUST-20234,Men,43,2025-11-12,Delivered,Nykaa,SKU-8057,Kurta,XS,2,INR,3975.61,Kolkata,West Bengal,465720,India,FALSE
267,OD-2025-02528,CUST-51979,Women,29,2025-04-29,Delivered,Flipkart,SKU-2149,Kurta,XS,,INR,4336.35,Pune,Maharashtra,561010,India,FALSE
268,OD-2025-07457,CUST-82322,Women,28,2025-10-26,Delivered,Flipkart,SKU-5100,Western Dress,XS,1,INR,1704.59,Delhi,Delhi,207751,India,FALSE
269,OD-2025-06643,CUST-36653,Women,20,2025-02-28,  Delivered  ,Amazon,SKU-4997,Western Dress,XL,1,INR,1640.18,Hyderabad,Telangana,236962,India,FALSE
270,OD-2025-01400,CUST-83178,Women,25,2025-12-08,Delivered,Myntra,SKU-8284,Western Dress,S,2,INR,2190.74,Ahmedabad,Gujarat,703674,India,TRUE
271,OD-2025-00603,CUST-85634,Women,65,2025-06-19,Delivered,Flipkart,SKU-9629,Saree,XXL,2,INR,3666.85,Hyderabad,Telangana,645310,India,FALSE
272,OD-2025-07167,CUST-94228,Men,22,2025-12-07,Delivered,Nykaa,SKU-9188,Saree,S,4,INR,3362.1,Ahmedabad,Gujarat,153975,India,FALSE
273,OD-2025-03486,CUST-73677,Women,32,2025-02-05,Delivered,Amazon,SKU-3012,Western Dress,L,2,INR,1401.39,Lucknow,Uttar Pradesh,693654,India,FALSE
274,OD-2025-08923,CUST-53991,Women,33,2025-09-28,Returned,Ajio,SKU-4334,Top,L,1,INR,3163.39,Jaipur,Rajasthan,437280,India,FALSE
275,OD-2025-06346,CUST-15299,Men,20,2025-09-09,Delivered,Ajio,SKU-8717,Top,XS,2,INR,569.96,Hyderabad,Telangana,549014,India,FALSE
276,OD-2025-02418,CUST-40807,Women,52,2025-11-13,Returned,Myntra,SKU-4148,Blouse,S,1,INR,4746.12,Chennai,Tamil Nadu,186240,India,FALSE
277,OD-2025-07451,CUST-67353,Women,46,2025-01-30,Delivered,Myntra,SKU-6771,Blouse,S,1,INR,2097.94,Mumbai,Maharashtra,491977,India,FALSE
278,OD-2025-02987,CUST-77942,FEMALE,32,2025-03-18,Cancelled,Meesho,SKU-8273,Top,XXL,1,INR,3311.42,Pune,Maharashtra,884898,India,FALSE
279,OD-2025-04591,CUST-96337,Men,58,2025-06-23,Cancelled,Meesho,SKU-7845,Kurta,L,3,INR,2747.8,Bangalore,Karnataka,995513,India,FALSE
280,OD-2025-00457,CUST-88346,Women,63,2025-03-10,Shipped,Myntra,SKU-8407,Western Dress,XL,2,INR,1730.91,Mumbai,Maharashtra,343861,India,FALSE
281,OD-2025-05848,CUST-78092,Women,23,2025-06-16,Delivered,Meesho,SKU-3777,Saree,XL,3,INR,3459.2,Mumbi,Maharashtra,403446,India,FALSE
282,OD-2025-05708,CUST-58312,Women,18,2025-11-11,Delivered,Amazon,SKU-6910,Kurta,L,2,INR,3411.71,Lucknow,Uttar Pradesh,935217,India,FALSE
283,OD-2025-03360,CUST-34366,Women,46,2025-05-10,Delivered,Amazon,SKU-7465,Western Dress,XXL,4,INR,3971.4,Chennai,Tamil Nadu,542586,India,TRUE
284,OD-2025-03753,CUST-54249,Women,54,2025-04-09,Returned,Meesho,SKU-7926,Top,XXL,1,INR,1172.09,Mumbai,Maharashtra,529163,India,FALSE
285,OD-2025-08800,CUST-69840,Women,32,2025-12-06,Delivered,Ajio,SKU-9150,Kurta,XL,2,INR,4748.05,Bangalore,Karnataka,787279,India,FALSE
286,OD-2025-02506,CUST-32374,Women,53,2025-12-22,Delivered,Meesho,SKU-3912,Saree,XS,2,INR,Rs.1144.54,delhi,Delhi,804091,India,FALSE
287,OD-2025-05414,CUST-52925,Women,43,2025-03-02,Delivered,Amazon,SKU-2067,Blouse,M,1,INR,2877.46,Bangalore,Karnataka,862620,India,FALSE
288,OD-2025-09396,CUST-59310,Women,61,2025-09-17,Delivered,Nykaa,SKU-5283,Blouse,M,3,INR,508.74,Ahmedabad,Gujarat,403449,India,FALSE
289,OD-2025-04967,CUST-76451,Women,19,2025-11-13,Delivered,Nykaa,SKU-5132,Ethnic Dress,XXL,1,INR,2088.11,Pune,Maharashtra,451717,India,FALSE
290,OD-2025-03161,CUST-78763,Men,57,2025-03-06,Delivered,Ajio,SKU-1015,Ethnic Dress,XXL,1,INR,1727.72,Chennai,Tamil Nadu,578099,India,FALSE
291,OD-2025-01562,CUST-91934,Women,30,2025-11-08,Delivered,Meesho,SKU-4776,Western Dress,S,1,INR,3264.35,Delhi,Delhi,256024,India,FALSE
292,OD-2025-08569,CUST-90470,Women,62,2025-04-26,Delivered,Meesho,SKU-6023,Top,S,2,INR,564.28,Dehli,Delhi,XXXXX,India,TRUE
293,OD-2025-07717,CUST-18767,Men,26,2025-07-10,Shipped,Amazon,SKU-2694,Saree,XL,2,INR,3556.91,Lucknow,Uttar Pradesh,585628,India,FALSE
294,OD-2025-01371,CUST-85059,Men,60,2025-02-10,Shipped,Amazon,SKU-3974,Blouse,L,2,INR,2100.36,Pune,Maharashtra,406322,India,FALSE
295,OD-2025-08950,CUST-95052,Women,28,2025-02-18,Returned,Ajio,SKU-8504,Kurta,M,2,INR,3579.84,Jaipur,Rajasthan,929061,India,FALSE
296,OD-2025-07492,CUST-13183,Men,57,2025-06-06,Delivered,Myntra,SKU-4452,Top,XL,3,INR,369.65,Pune,Maharashtra,661002,India,FALSE
297,OD-2025-02177,CUST-85918,Women,35,2025-05-17,Returned,Amazon,SKU-2105,Kurta,M,1,INR,2586.89,Chennai,Tamil Nadu,885040,India,FALSE
298,OD-2025-04880,CUST-87020,Men,24,2025-08-13,Delivered,Meesho,SKU-1478,Top,XS,2,INR,4964.67,Ahmedabad,Gujarat,203982,India,FALSE
299,OD-2025-06252,CUST-71328,Women,34,2025-06-23,Delivered,Nykaa,SKU-8014,  Blouse  ,XL,1,INR,2094.91,Lucknow,Uttar Pradesh,292363,India,FALSE
300,OD-2025-00998,CUST-88091,Women,26,2025-04-22,Delivered,Myntra,SKU-2831,Ethnic Dress,S,2,INR,2348.76,Delhi,Delhi,251865,India,FALSE
301,OD-2025-09440,CUST-11270,Men,49,2025-11-05,Delivered,Flipkart,SKU-5941,Saree,XL,1,INR,1860.29,Chennai,Tamil Nadu,696023,India,FALSE
302,OD-2025-07057,CUST-60468,Men,27,2025-06-04,Delivered,Amazon,SKU-9552,Kurta,M,2,INR,2496.6,Jaipur,Rajasthan,296650,India,FALSE
303,OD-2025-09300,CUST-38132,Women,32,2025-04-03,Delivered,Myntra,SKU-2531,Kurta,XXL,4,INR,4937.04,Mumbi,Maharashtra,716066,India,FALSE
304,OD-2025-07779,CUST-66078,Women,18,2025-07-26,Delivered,Nykaa,SKU-6534,Saree,S,1,INR,1970.39,Lucknow,Uttar Pradesh,910224,India,FALSE
305,OD-2025-04507,CUST-81569,Men,60,2025-09-22,Delivered,Flipkart,SKU-3795,Top,XS,2,INR,2682.03,Jaipur,Rajasthan,130550,India,FALSE
306,OD-2025-09267,CUST-69285,Women,18,2025-04-28,Returned,Meesho,SKU-5954,Western Dress,XXL,3,INR,3593.89,Kolkata,West Bengal,223622,India,FALSE
307,OD-2025-05288,CUST-23540,Women,55,2025-05-11,Cancelled,Myntra,SKU-9776,Western Dress,XS,2,INR,3579.48,Ahmedabad,Gujarat,658949,India,FALSE
308,OD-2025-05007,CUST-38637,Women,27,2025-08-12,Delivered,Myntra,SKU-9201,Kurta,XS,4,INR,4542.56,Chennai,Tamil Nadu,397200,India,FALSE
309,OD-2025-05653,CUST-66837,  Women  ,45,2025-10-03,Shipped,Flipkart,SKU-5116,Ethnic Dress,L,1,INR,3165.05,Mumbai,Maharashtra,191234,India,FALSE
310,OD-2025-05966,CUST-20321,Women,31,2025-07-11,Cancelled,Meesho,SKU-4778,Top,L,1,INR,1367.22,Chennai,Tamil Nadu,494243,India,FALSE
311,OD-2025-06517,CUST-37291,Women,59,2025-07-01,Cancelled,Nykaa,SKU-3276,Western Dress,S,2,INR,4134.26,Lucknow,Uttar Pradesh,819167,India,FALSE
312,OD-2025-06561,CUST-40573,Women,35,2025-11-13,Cancelled,Amazon,SKU-8970,Blouse,S,3,INR,4759.29,Jaipur,Rajasthan,633778,India,FALSE
313,OD-2025-02379,CUST-10389,Women,58,2025-03-22,Delivered,Amazon,SKU-7734,Top,S,1,INR,3962.86,Hyderabad,Telangana,222359,India,FALSE
314,OD-2025-07959,CUST-65375,Men,51,09/13/2025,Delivered,Ajio,SKU-1108,Saree,S,1,INR,1036.46,Kolkata,West Bengal,270564,India,FALSE
315,OD-2025-03728,CUST-21032,Women,53,2025-03-01,Returned,Amazon,SKU-8176,Ethnic Dress,L,1,INR,1215.59,Hyderabad,Telangana,756040,India,FALSE
