index,Order ID,Cust ID,Gender,Age,Date,month,Status,Channel,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
153,OD-2025-02218,CUST-89505,Women,18,18-04-2025,Apr,Delivered,Amazon,SKU-5589,Kurta,XXL,1,INR,2628.21,Lucknow,Uttar Pradesh,905922,India,FALSE
154,OD-2025-08752,CUST-88874,Women,62,17-11-2025,Nov,Delivered,Flipkart,SKU-1849,Saree,XL,2,INR,4033.97,Ahmedabad,Gujarat,905923,India,FALSE
155,OD-2025-09741,CUST-74469,Women,32,18-09-2025,Sep,Delivered,Myntra,SKU-9786,Western Dress,XL,1,INR,4643.23,Mumbai,Maharashtra,905924,India,FALSE
156,OD-2025-06900,CUST-35717,Men,60,20-06-2025,Jun,Delivered,Amazon,SKU-8671,Ethnic Dress,L,1,INR,1273.23,Pune,Maharashtra,905925,India,FALSE
157,OD-2025-06757,CUST-21533,Women,36,24-10-2025,Oct,Delivered,Meesho,SKU-8532,Top,L,1,INR,4850.81,Kolkata,West Bengal,905926,India,FALSE
158,OD-2025-05560,CUST-81968,Women,58,21-09-2025,Sep,Delivered,Myntra,SKU-7508,Saree,S,1,INR,2273.26,Chennai,Tamil Nadu,905927,India,FALSE
159,OD-2025-07067,CUST-96841,Men,21,22-10-2025,Oct,Delivered,Nykaa,SKU-7457,Top,L,2,INR,3806.1,Hyderabad,Telangana,905928,India,FALSE
160,OD-2025-03981,CUST-59161,Women,46,12-10-2025,Oct,Delivered,Ajio,SKU-4374,Blouse,L,1,INR,1692.76,Pune,Maharashtra,905929,India,TRUE
161,OD-2025-09578,CUST-25253,Women,46,04-04-2025,Apr,Cancelled,Meesho,SKU-4659,Blouse,S,1,INR,4899.91,Chennai,Tamil Nadu,905930,India,FALSE
162,OD-2025-09883,CUST-93705,Men,38,29-11-2025,Nov,Delivered,Myntra,SKU-4035,Saree,XXL,3,INR,2082.13,Ahmedabad,Gujarat,905931,India,FALSE
163,OD-2025-06147,CUST-13806,Women,54,05-11-2025,Nov,Delivered,Meesho,SKU-5673,Top,S,1,INR,1852.33,Mumbai,Maharashtra,905932,India,FALSE
164,OD-2025-08734,CUST-24003,Men,35,03-04-2025,Apr,Delivered,Myntra,SKU-2956,Top,XL,1,INR,1432.11,Mumbai,Maharashtra,905933,India,FALSE
165,OD-2025-05659,CUST-69185,Men,27,04-02-2025,Feb,Delivered,Ajio,SKU-2440,Western Dress,XL,1,INR,3985.09,Jaipur,Rajasthan,905934,India,FALSE
166,OD-2025-07039,CUST-88607,Women,58,25-11-2025,Nov,Delivered,Nykaa,SKU-1039,Saree,XL,1,INR,2821.21,Chennai,Tamil Nadu,905935,India,TRUE
167,OD-2025-07112,CUST-42305,Men,55,19-05-2025,May,Delivered,Amazon,SKU-3168,Ethnic Dress,L,1,INR,344.42,Mumbai,Maharashtra,905936,India,FALSE
168,OD-2025-03305,CUST-28553,Men,51,03-09-2025,Sep,Delivered,Nykaa,SKU-3811,Blouse,XL,1,INR,1060.89,Hyderabad,Telangana,905937,India,FALSE
169,OD-2025-07238,CUST-77020,Men,22,13-04-2025,Apr,Delivered,Meesho,SKU-5937,Ethnic Dress,XL,3,INR,4186.82,Kolkata,West Bengal,905938,India,FALSE
170,OD-2025-02573,CUST-40237,Women,25,30-09-2025,Sep,Delivered,Nykaa,SKU-6642,Saree,XXL,4,INR,4223.63,Kolkata,West Bengal,905939,India,FALSE
172,OD-2025-03650,CUST-49899,Men,46,07-06-2025,Jun,Delivered,Amazon,SKU-8399,Western Dress,XL,1,INR,3000.12,Ahmedabad,Gujarat,905940,India,FALSE
173,OD-2025-05099,CUST-27826,Men,65,01-11-2025,Nov,Delivered,Meesho,SKU-9107,Saree,S,1,INR,1300.45,Pune,Maharashtra,905941,India,FALSE
174,OD-2025-00409,CUST-19902,Women,53,27-02-2025,Feb,Delivered,Meesho,SKU-2437,Ethnic Dress,L,2,INR,4965.86,Delhi,Delhi,905942,India,TRUE
175,OD-2025-09704,CUST-12098,Women,43,13-11-2025,Nov,Delivered,Ajio,SKU-5457,Ethnic Dress,XL,2,INR,4262.77,Kolkata,West Bengal,905943,India,FALSE
176,OD-2025-06086,CUST-88735,Women,47,12-06-2025,Jun,Delivered,Flipkart,SKU-2469,Kurta,S,1,INR,807.58,Pune,Maharashtra,905944,India,TRUE
177,OD-2025-03001,CUST-78302,Women,18,21-03-2025,Mar,Delivered,Flipkart,SKU-1235,Saree,S,1,INR,3546.33,Ahmedabad,Gujarat,905945,India,FALSE
178,OD-2025-05123,CUST-26012,Women,63,07-07-2025,Jul,Delivered,Flipkart,SKU-3837,Top,XXL,1,INR,2748.02,Chennai,Tamil Nadu,905946,India,FALSE
179,OD-2025-07442,CUST-68738,Men,19,23-08-2025,Aug,Delivered,Flipkart,SKU-6608,Blouse,XXL,2,INR,1238.26,Jaipur,Rajasthan,905947,India,FALSE
180,OD-2025-05847,CUST-58517,Women,56,28-08-2025,Aug,Delivered,Flipkart,SKU-6980,Blouse,M,2,INR,4939.62,Kolkata,West Bengal,905948,India,TRUE
181,OD-2025-01345,CUST-29505,Women,25,14-05-2025,May,Cancelled,Meesho,SKU-8503,Kurta,XL,1,INR,4171.33,Chennai,Tamil Nadu,905949,India,TRUE
182,OD-2025-01052,CUST-26469,Women,48,07-06-2025,Jun,Cancelled,Flipkart,SKU-6727,Ethnic Dress,S,2,INR,497.63,Jaipur,Rajasthan,905950,India,FALSE
183,OD-2025-08370,CUST-65979,Men,59,04-03-2025,Mar,Delivered,Amazon,SKU-4772,Kurta,L,1,INR,2212.34,Pune,Maharashtra,905951,India,FALSE
184,OD-2025-02611,CUST-30514,Men,62,08-07-2025,Jul,Delivered,Myntra,SKU-9958,Kurta,XL,1,INR,420.41,Lucknow,Uttar Pradesh,905952,India,FALSE
185,OD-2025-07093,CUST-67229,Men,45,20-12-2025,Dec,Delivered,Flipkart,SKU-2154,Western Dress,XXL,3,INR,2324.53,Pune,Maharashtra,905953,India,FALSE
186,OD-2025-09006,CUST-84833,Women,38,01-02-2025,Feb,Delivered,Ajio,SKU-9891,Ethnic Dress,M,2,INR,3691.39,Ahmedabad,Gujarat,905954,India,FALSE
187,OD-2025-04934,CUST-63073,Women,25,24-10-2025,Oct,Shipped,Ajio,SKU-8181,Ethnic Dress,XS,1,INR,2184.5,Lucknow,Uttar Pradesh,905955,India,TRUE
188,OD-2025-03249,CUST-45723,Women,18,07-03-2025,Mar,Delivered,Myntra,SKU-7850,Ethnic Dress,XXL,2,INR,4830.32,Ahmedabad,Gujarat,905956,India,FALSE
189,OD-2025-05244,CUST-70586,Women,23,28-07-2025,Jul,Delivered,Flipkart,SKU-2190,Western Dress,XS,1,INR,2272.87,Pune,Maharashtra,905957,India,FALSE
190,OD-2025-02347,CUST-95953,Men,24,06-10-2025,Oct,Delivered,Amazon,SKU-2987,Ethnic Dress,XL,2,INR,1557.92,Chennai,Tamil Nadu,905958,India,FALSE
191,OD-2025-01596,CUST-18812,Men,23,30-09-2025,Sep,Delivered,Amazon,SKU-6051,Top,M,1,INR,1444.09,Kolkata,West Bengal,905959,India,FALSE
192,OD-2025-06416,CUST-36126,Men,29,05-07-2025,Jul,Delivered,Myntra,SKU-7356,Top,XXL,3,INR,4014.35,Pune,Maharashtra,905960,India,FALSE
193,OD-2025-02531,CUST-62996,Men,51,30-05-2025,May,Cancelled,Nykaa,SKU-6696,Blouse,XL,2,INR,4414.64,Lucknow,Uttar Pradesh,905961,India,FALSE
194,OD-2025-07937,CUST-43841,Women,25,31-07-2025,Jul,Delivered,Myntra,SKU-8032,Blouse,M,1,INR,3403.92,Mumbai,Maharashtra,905962,India,FALSE
195,OD-2025-01945,CUST-98416,Women,45,15-01-2025,Jan,Delivered,Amazon,SKU-2412,Kurta,XL,4,INR,3323.59,Kolkata,West Bengal,905963,India,FALSE
196,OD-2025-00361,CUST-90546,Women,47,11-08-2025,Aug,Delivered,Flipkart,SKU-1652,Kurta,L,1,INR,534.35,Jaipur,Rajasthan,905964,India,FALSE
197,OD-2025-01563,CUST-65658,Women,50,07-04-2025,Apr,Delivered,Myntra,SKU-4302,Kurta,XXL,1,INR,3140.19,Pune,Maharashtra,905965,India,FALSE
198,OD-2025-03396,CUST-77288,Men,27,13-03-2025,Mar,Delivered,Myntra,SKU-6205,Western Dress,XXL,1,INR,432.39,Mumbai,Maharashtra,905966,India,FALSE
199,OD-2025-07198,CUST-97143,Women,41,19-10-2025,Oct,Delivered,Meesho,SKU-4168,Kurta,XS,1,INR,2883.96,Mumbai,Maharashtra,905967,India,FALSE
200,OD-2025-05801,CUST-59007,Women,55,08-12-2025,Dec,Delivered,Flipkart,SKU-1944,Saree,XXL,1,INR,3806.11,Chennai,Tamil Nadu,905968,India,FALSE
201,OD-2025-03527,CUST-61586,Women,44,26-04-2025,Apr,Cancelled,Amazon,SKU-2437,Blouse,S,1,INR,587.6,Bengaluru,Karnataka,905969,India,FALSE
202,OD-2025-05926,CUST-83958,Men,41,27-08-2025,Aug,Shipped,Amazon,SKU-1981,Western Dress,XXL,1,INR,4887.02,Lucknow,Uttar Pradesh,905970,India,FALSE
203,OD-2025-03879,CUST-84055,Men,64,18-04-2025,Apr,Delivered,Amazon,SKU-7116,Western Dress,M,1,INR,3644.69,Kolkata,West Bengal,905971,India,FALSE
204,OD-2025-05586,CUST-70824,Men,41,02-02-2025,Feb,Shipped,Myntra,SKU-5729,Saree,S,1,INR,2542.55,Mumbai,Maharashtra,905972,India,FALSE
205,OD-2025-03313,CUST-93230,Men,20,18-02-2025,Feb,Delivered,Ajio,SKU-1134,Blouse,M,1,INR,4793.24,Kolkata,West Bengal,905973,India,FALSE
206,OD-2025-01516,CUST-67035,Women,25,14-01-2025,Jan,Delivered,Meesho,SKU-9418,Blouse,L,1,INR,2376.73,Ahmedabad,Gujarat,905974,India,FALSE
207,OD-2025-05078,CUST-97563,Women,57,25-02-2025,Feb,Delivered,Meesho,SKU-5776,Blouse,M,1,INR,1307.06,Hyderabad,Telangana,905975,India,FALSE
208,OD-2025-02861,CUST-61165,Women,20,27-10-2025,Oct,Delivered,Amazon,SKU-5665,Blouse,XS,1,INR,4327.59,Hyderabad,Telangana,905976,India,TRUE
209,OD-2025-06153,CUST-72287,Women,59,05-11-2025,Nov,Delivered,Myntra,SKU-4176,Ethnic Dress,XXL,1,INR,998.98,Pune,Maharashtra,905977,India,FALSE
210,OD-2025-04395,CUST-47870,Men,49,07-03-2025,Mar,Cancelled,Myntra,SKU-1037,Saree,XL,1,INR,3855.89,Mumbai,Maharashtra,905978,India,TRUE
211,OD-2025-06941,CUST-45099,Men,21,20-05-2025,May,Delivered,Flipkart,SKU-5825,Ethnic Dress,L,2,INR,406.65,Kolkata,West Bengal,905979,India,TRUE
212,OD-2025-04788,CUST-24206,Men,58,13-10-2025,Oct,Delivered,Ajio,SKU-9397,Saree,XS,4,INR,1849.86,Kolkata,West Bengal,905980,India,TRUE
213,OD-2025-06228,CUST-20866,Women,51,23-07-2025,Jul,Delivered,Meesho,SKU-5537,Saree,XL,1,INR,2889.29,Ahmedabad,Gujarat,905981,India,TRUE
214,OD-2025-04446,CUST-38990,Women,46,02-10-2025,Oct,Delivered,Myntra,SKU-1724,Top,XL,1,INR,1687.82,Bengaluru,Karnataka,905982,India,FALSE
215,OD-2025-03488,CUST-38006,Women,47,09-11-2025,Nov,Delivered,Amazon,SKU-9596,Saree,XL,1,INR,4080.6,Hyderabad,Telangana,905983,India,FALSE
216,OD-2025-03840,CUST-70295,Women,58,06-05-2025,May,Delivered,Flipkart,SKU-2587,Top,XS,1,INR,1934.54,Jaipur,Rajasthan,905984,India,FALSE
217,OD-2025-00200,CUST-10996,Women,32,17-09-2025,Sep,Delivered,Nykaa,SKU-5333,Blouse,L,2,INR,318.54,Pune,Maharashtra,905985,India,TRUE
218,OD-2025-02849,CUST-11129,Women,31,16-08-2025,Aug,Delivered,Nykaa,SKU-6479,Western Dress,S,1,INR,894.6,Jaipur,Rajasthan,905986,India,FALSE
219,OD-2025-09196,CUST-44408,Men,64,03-03-2025,Mar,Delivered,Ajio,SKU-5578,Blouse,M,3,INR,890.58,Ahmedabad,Gujarat,905987,India,TRUE
220,OD-2025-06705,CUST-86834,Women,21,24-08-2025,Aug,Delivered,Flipkart,SKU-9010,Blouse,XXL,4,INR,4989.15,Lucknow,Uttar Pradesh,905988,India,FALSE
221,OD-2025-07471,CUST-62543,Women,23,08-09-2025,Sep,Delivered,Amazon,SKU-4375,Top,L,3,INR,3022.63,Chennai,Tamil Nadu,905989,India,TRUE
222,OD-2025-02327,CUST-41323,Men,47,18-09-2025,Sep,Cancelled,Nykaa,SKU-9311,Ethnic Dress,XL,1,INR,2566.3,Jaipur,Rajasthan,905990,India,FALSE
223,OD-2025-06256,CUST-57397,Men,60,30-11-2025,Nov,Delivered,Ajio,SKU-2540,Top,XL,1,INR,2536.09,Lucknow,Uttar Pradesh,905991,India,TRUE
224,OD-2025-07910,CUST-29363,Women,36,03-09-2025,Sep,Delivered,Amazon,SKU-6545,Western Dress,XL,3,INR,2908.14,Pune,Maharashtra,905992,India,FALSE
225,OD-2025-03834,CUST-64840,Women,64,03-11-2025,Nov,Delivered,Meesho,SKU-1004,Ethnic Dress,XXL,1,INR,843.4,Kolkata,West Bengal,905993,India,FALSE
226,OD-2025-00758,CUST-70851,Men,65,05-07-2025,Jul,Delivered,Flipkart,SKU-8927,Top,L,1,INR,2983.73,Ahmedabad,Gujarat,905994,India,FALSE
227,OD-2025-03923,CUST-18744,Women,60,27-12-2025,Dec,Delivered,Nykaa,SKU-1351,Saree,M,3,INR,1712.29,Mumbai,Maharashtra,905995,India,FALSE
228,OD-2025-00814,CUST-28958,Men,57,19-02-2025,Feb,Delivered,Nykaa,SKU-1517,Western Dress,XXL,1,INR,431.8,Ahmedabad,Gujarat,905996,India,FALSE
229,OD-2025-08463,CUST-99060,Women,64,14-05-2025,May,Delivered,Ajio,SKU-1167,Saree,L,3,INR,4685.76,Hyderabad,Telangana,905997,India,FALSE
230,OD-2025-03576,CUST-27419,Women,60,22-09-2025,Sep,Delivered,Ajio,SKU-9523,Ethnic Dress,XL,4,INR,4916.82,Chennai,Tamil Nadu,905998,India,FALSE
231,OD-2025-02189,CUST-30975,Women,56,19-05-2025,May,Delivered,Flipkart,SKU-2804,Top,XS,2,INR,1316.08,Hyderabad,Telangana,905999,India,FALSE
232,OD-2025-03169,CUST-40179,Women,56,15-06-2025,Jun,Delivered,Amazon,SKU-8941,Western Dress,S,1,INR,4502.07,Kolkata,West Bengal,906000,India,FALSE
233,OD-2025-00737,CUST-59090,Men,29,26-09-2025,Sep,Delivered,Meesho,SKU-7456,Top,S,1,INR,4130.56,Kolkata,West Bengal,906001,India,FALSE
234,OD-2025-09679,CUST-27349,Men,39,07-02-2025,Feb,Delivered,Amazon,SKU-7945,Saree,M,1,INR,1072.41,Hyderabad,Telangana,906002,India,FALSE
235,OD-2025-09329,CUST-40786,Women,42,19-02-2025,Feb,Delivered,Amazon,SKU-3135,Ethnic Dress,XXL,4,INR,4719.7,Chennai,Tamil Nadu,906003,India,FALSE
236,OD-2025-03014,CUST-32683,Women,55,12-10-2025,Oct,Delivered,Amazon,SKU-7520,Ethnic Dress,XXL,1,INR,1399.49,Jaipur,Rajasthan,906004,India,FALSE
237,OD-2025-05180,CUST-44445,Men,49,22-03-2025,Mar,Delivered,Ajio,SKU-5258,Kurta,M,2,INR,4965.92,Kolkata,West Bengal,906005,India,FALSE
238,OD-2025-01330,CUST-86425,Women,42,13-01-2025,Jan,Delivered,Myntra,SKU-5913,Saree,L,2,INR,3631.39,Chennai,Tamil Nadu,906006,India,FALSE
239,OD-2025-08789,CUST-71473,Women,30,11-12-2025,Dec,Delivered,Amazon,SKU-1098,Western Dress,S,1,INR,727.25,Ahmedabad,Gujarat,906007,India,FALSE
240,OD-2025-06669,CUST-14442,Women,24,05-09-2025,Sep,Delivered,Myntra,SKU-6935,Western Dress,XS,1,INR,1530.16,Mumbai,Maharashtra,906008,India,FALSE
241,OD-2025-00617,CUST-61060,Men,49,26-08-2025,Aug,Delivered,Ajio,SKU-6301,Ethnic Dress,S,2,INR,2663.671,Hyderabad,Telangana,906009,India,FALSE
242,OD-2025-08443,CUST-15120,Men,48,22-01-2025,Jan,Delivered,Nykaa,SKU-4829,Top,M,2,INR,1590.13,Chennai,Tamil Nadu,906010,India,FALSE
243,OD-2025-05461,CUST-54330,Men,29,04-11-2025,Nov,Cancelled,Amazon,SKU-5246,Western Dress,S,2,INR,4503.73,Delhi,Delhi,906011,India,FALSE
244,OD-2025-01501,CUST-44628,Men,45,12-12-2025,Dec,Cancelled,Myntra,SKU-6635,Ethnic Dress,XXL,1,INR,2007.34,Ahmedabad,Gujarat,906012,India,FALSE
245,OD-2025-02048,CUST-37611,Men,28,27-03-2025,Mar,Shipped,Meesho,SKU-6267,Kurta,XL,1,INR,4434.2,Mumbai,Maharashtra,906013,India,FALSE
246,OD-2025-04996,CUST-47446,Men,51,01-Mar-25,Mar,Delivered,Meesho,SKU-3044,Western Dress,L,1,INR,567.87,Jaipur,Rajasthan,906014,India,FALSE
247,OD-2025-03996,CUST-82386,Men,35,05-08-2025,Aug,Delivered,Flipkart,SKU-4318,Blouse,XL,1,INR,1149.62,Ahmedabad,Gujarat,906015,India,FALSE
248,OD-2025-01515,CUST-39961,Women,27,22-03-2025,Mar,Delivered,Meesho,SKU-5033,Kurta,XL,3,INR,3997.18,Ahmedabad,Gujarat,906016,India,FALSE
249,OD-2025-04116,CUST-82964,Men,44,17-04-2025,Apr,Delivered,Flipkart,SKU-4275,Top,L,1,INR,3508.59,Mumbai,Maharashtra,906017,India,FALSE
250,OD-2025-05913,CUST-33383,Women,28,10-10-2025,Oct,Delivered,Myntra,SKU-2217,Blouse,XS,1,INR,2623.68,Chennai,Tamil Nadu,906018,India,FALSE
251,OD-2025-04188,CUST-69431,Women,50,26-04-2025,Apr,Delivered,Amazon,SKU-8368,Saree,XS,2,INR,3363.52,Mumbai,Maharashtra,906019,India,TRUE
252,OD-2025-06232,CUST-68217,Men,40,28-06-2025,Jun,Delivered,Ajio,SKU-9423,Top,M,2,INR,972.73,Mumbai,Maharashtra,906020,India,FALSE
253,OD-2025-03567,CUST-83748,Women,62,23-04-2025,Apr,Delivered,Flipkart,SKU-5803,Western Dress,L,1,INR,1746.24,Lucknow,Uttar Pradesh,906021,India,FALSE
254,OD-2025-07159,CUST-31374,Women,58,01-03-2025,Mar,Delivered,Amazon,SKU-1140,Top,S,1,INR,4534.79,Hyderabad,Telangana,906022,India,FALSE
255,OD-2025-07799,CUST-53894,Women,54,24-03-2025,Mar,Delivered,Ajio,SKU-2495,Top,S,1,INR,3831.37,Delhi,Delhi,906023,India,FALSE
256,OD-2025-00883,CUST-97349,Women,22,25-01-2025,Jan,Delivered,Ajio,SKU-5716,Saree,XL,1,INR,1728.09,Chennai,Tamil Nadu,906024,India,TRUE
257,OD-2025-04187,CUST-61931,Men,52,07-04-2025,Apr,Shipped,Meesho,SKU-2628,Blouse,L,1,INR,1085.04,Hyderabad,Telangana,906025,India,FALSE
258,OD-2025-08184,CUST-23433,Men,20,05-10-2025,Oct,Shipped,Myntra,SKU-3384,Western Dress,XS,1,INR,4727.48,Lucknow,Uttar Pradesh,906026,India,TRUE
259,OD-2025-06289,CUST-39640,Men,53,18-05-2025,May,Delivered,Amazon,SKU-2178,Western Dress,XL,3,INR,2663.671,Bengaluru,Karnataka,906027,India,FALSE
260,OD-2025-01743,CUST-64735,Women,21,21-04-2025,Apr,Delivered,Ajio,SKU-9412,Top,XL,1,INR,2827.35,Hyderabad,Telangana,906028,India,TRUE
261,OD-2025-09630,CUST-95743,Women,24,08-09-2025,Sep,Delivered,Flipkart,SKU-8959,Ethnic Dress,S,1,INR,4833.69,Mumbai,Maharashtra,906029,India,FALSE
262,OD-2025-00526,CUST-17321,Women,63,09-03-2025,Mar,Delivered,Amazon,SKU-3292,Top,XS,1,INR,4717.58,Jaipur,Rajasthan,906030,India,TRUE
263,OD-2025-08601,CUST-47191,Women,46,27-12-2025,Dec,Delivered,Flipkart,SKU-1117,Saree,L,1,INR,1642.42,Jaipur,Rajasthan,906031,India,FALSE
264,OD-2025-08367,CUST-17436,Women,31,24-10-2025,Oct,Delivered,Flipkart,SKU-8871,Western Dress,M,4,INR,2520.88,Mumbai,Maharashtra,906032,India,FALSE
265,OD-2025-02623,CUST-79095,Women,46,03-06-2025,Jun,Delivered,Meesho,SKU-6674,Kurta,M,1,INR,1449.28,Jaipur,Rajasthan,906033,India,FALSE
266,OD-2025-03057,CUST-20234,Men,43,12-11-2025,Nov,Delivered,Nykaa,SKU-8057,Blouse,XS,2,INR,3975.61,Kolkata,West Bengal,906034,India,FALSE
268,OD-2025-07457,CUST-82322,Women,28,26-10-2025,Oct,Delivered,Flipkart,SKU-5100,Kurta,XS,1,INR,1704.59,Delhi,Delhi,906035,India,FALSE
269,OD-2025-06643,CUST-36653,Women,20,28-02-2025,Feb,Cancelled,Amazon,SKU-4997,Western Dress,XL,1,INR,1640.18,Hyderabad,Telangana,906036,India,FALSE
270,OD-2025-01400,CUST-83178,Women,25,08-12-2025,Dec,Delivered,Myntra,SKU-8284,Western Dress,S,2,INR,2190.74,Ahmedabad,Gujarat,906037,India,TRUE
271,OD-2025-00603,CUST-85634,Women,65,19-06-2025,Jun,Shipped,Flipkart,SKU-9629,Western Dress,XXL,2,INR,3666.85,Hyderabad,Telangana,906038,India,FALSE
272,OD-2025-07167,CUST-94228,Men,22,07-12-2025,Dec,Cancelled,Nykaa,SKU-9188,Saree,S,4,INR,3362.1,Ahmedabad,Gujarat,906039,India,FALSE
273,OD-2025-03486,CUST-73677,Women,32,05-02-2025,Feb,Cancelled,Amazon,SKU-3012,Saree,L,2,INR,1401.39,Lucknow,Uttar Pradesh,906040,India,FALSE
274,OD-2025-08923,CUST-53991,Women,33,28-09-2025,Sep,Cancelled,Ajio,SKU-4334,Western Dress,L,1,INR,3163.39,Jaipur,Rajasthan,906041,India,FALSE
275,OD-2025-06346,CUST-15299,Men,20,09-09-2025,Sep,Delivered,Ajio,SKU-8717,Top,XS,2,INR,569.96,Hyderabad,Telangana,906042,India,FALSE
276,OD-2025-02418,CUST-40807,Women,52,13-11-2025,Nov,Delivered,Myntra,SKU-4148,Top,S,1,INR,4746.12,Chennai,Tamil Nadu,906043,India,FALSE
277,OD-2025-07451,CUST-67353,Women,46,30-01-2025,Jan,Delivered,Myntra,SKU-6771,Blouse,S,1,INR,2097.94,Mumbai,Maharashtra,906044,India,FALSE
278,OD-2025-02987,CUST-77942,women,32,18-03-2025,Mar,Cancelled,Meesho,SKU-8273,Blouse,XXL,1,INR,3311.42,Pune,Maharashtra,906045,India,FALSE
279,OD-2025-04591,CUST-96337,Men,58,23-06-2025,Jun,Delivered,Meesho,SKU-7845,Top,L,3,INR,2747.8,Bengaluru,Karnataka,906046,India,FALSE
280,OD-2025-00457,CUST-88346,Women,63,10-03-2025,Mar,Delivered,Myntra,SKU-8407,Kurta,XL,2,INR,1730.91,Mumbai,Maharashtra,906047,India,FALSE
281,OD-2025-05848,CUST-78092,Women,23,16-06-2025,Jun,Delivered,Meesho,SKU-3777,Western Dress,XL,3,INR,3459.2,Mumbai,Maharashtra,906048,India,FALSE
282,OD-2025-05708,CUST-58312,Women,18,11-11-2025,Nov,Cancelled,Amazon,SKU-6910,Saree,L,2,INR,3411.71,Lucknow,Uttar Pradesh,906049,India,FALSE
283,OD-2025-03360,CUST-34366,Women,46,10-05-2025,May,Delivered,Amazon,SKU-7465,Kurta,XXL,4,INR,3971.4,Chennai,Tamil Nadu,906050,India,TRUE
284,OD-2025-03753,CUST-54249,Women,54,09-04-2025,Apr,Delivered,Meesho,SKU-7926,Western Dress,XXL,1,INR,1172.09,Mumbai,Maharashtra,906051,India,FALSE
285,OD-2025-08800,CUST-69840,Women,32,06-12-2025,Dec,Delivered,Ajio,SKU-9150,Top,XL,2,INR,4748.05,Bengaluru,Karnataka,906052,India,FALSE
286,OD-2025-02506,CUST-32374,Women,53,22-12-2025,Dec,Delivered,Meesho,SKU-3912,Kurta,XS,2,INR,1144.54,Delhi,Delhi,906053,India,FALSE
287,OD-2025-05414,CUST-52925,Women,43,02-03-2025,Mar,Delivered,Amazon,SKU-2067,Saree,M,1,INR,2877.46,Bengaluru,Karnataka,906054,India,FALSE
288,OD-2025-09396,CUST-59310,Women,61,17-09-2025,Sep,Cancelled,Nykaa,SKU-5283,Blouse,M,3,INR,508.74,Ahmedabad,Gujarat,906055,India,FALSE
289,OD-2025-04967,CUST-76451,Women,19,13-11-2025,Nov,Cancelled,Nykaa,SKU-5132,Blouse,XXL,1,INR,2088.11,Pune,Maharashtra,906056,India,FALSE
290,OD-2025-03161,CUST-78763,Men,57,06-03-2025,Mar,Delivered,Ajio,SKU-1015,Ethnic Dress,XXL,1,INR,1727.72,Chennai,Tamil Nadu,906057,India,FALSE
291,OD-2025-01562,CUST-91934,Women,30,08-11-2025,Nov,Delivered,Meesho,SKU-4776,Ethnic Dress,S,1,INR,3264.35,Delhi,Delhi,906058,India,FALSE
292,OD-2025-08569,CUST-90470,Women,62,26-04-2025,Apr,Delivered,Meesho,SKU-6023,Western Dress,S,2,INR,564.28,Delhi,Delhi,906059,India,TRUE
293,OD-2025-07717,CUST-18767,Men,26,10-07-2025,Jul,Delivered,Amazon,SKU-2694,Top,XL,2,INR,3556.91,Lucknow,Uttar Pradesh,906060,India,FALSE
294,OD-2025-01371,CUST-85059,Men,60,10-02-2025,Feb,Delivered,Amazon,SKU-3974,Saree,L,2,INR,2100.36,Pune,Maharashtra,906061,India,FALSE
295,OD-2025-08950,CUST-95052,Women,28,18-02-2025,Feb,Delivered,Ajio,SKU-8504,Blouse,M,2,INR,3579.84,Jaipur,Rajasthan,906062,India,FALSE
296,OD-2025-07492,CUST-13183,Men,57,06-06-2025,Jun,Delivered,Myntra,SKU-4452,Kurta,XL,3,INR,369.65,Pune,Maharashtra,906063,India,FALSE
297,OD-2025-02177,CUST-85918,Women,35,17-05-2025,May,Cancelled,Amazon,SKU-2105,Top,M,1,INR,2586.89,Chennai,Tamil Nadu,906064,India,FALSE
298,OD-2025-04880,CUST-87020,Men,24,13-08-2025,Aug,Cancelled,Meesho,SKU-1478,Kurta,XS,2,INR,4964.67,Ahmedabad,Gujarat,906065,India,FALSE
299,OD-2025-06252,CUST-71328,Women,34,23-06-2025,Jun,Delivered,Nykaa,SKU-8014,Top,XL,1,INR,2094.91,Lucknow,Uttar Pradesh,906066,India,FALSE
300,OD-2025-00998,CUST-88091,Women,26,22-04-2025,Apr,Delivered,Myntra,SKU-2831,Blouse,S,2,INR,2348.76,Delhi,Delhi,906067,India,FALSE
301,OD-2025-09440,CUST-11270,Men,49,05-11-2025,Nov,Delivered,Flipkart,SKU-5941,Ethnic Dress,XL,1,INR,1860.29,Chennai,Tamil Nadu,906068,India,FALSE
302,OD-2025-07057,CUST-60468,Men,27,04-06-2025,Jun,Delivered,Amazon,SKU-9552,Saree,M,2,INR,2496.6,Jaipur,Rajasthan,906069,India,FALSE
303,OD-2025-09300,CUST-38132,Women,32,03-04-2025,Apr,Delivered,Myntra,SKU-2531,Kurta,XXL,4,INR,4937.04,Mumbai,Maharashtra,906070,India,FALSE
304,OD-2025-07779,CUST-66078,Women,18,26-07-2025,Jul,Delivered,Nykaa,SKU-6534,Kurta,S,1,INR,1970.39,Lucknow,Uttar Pradesh,906071,India,FALSE
305,OD-2025-04507,CUST-81569,Men,60,22-09-2025,Sep,Delivered,Flipkart,SKU-3795,Saree,XS,2,INR,2682.03,Jaipur,Rajasthan,906072,India,FALSE
